m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
gdansk;blockOfFlats;64.0;3.0;2.0;3.0;2015.0;54.33123;18.55113;cze.99;3.0;01.lut;2.639;0.932;0.233;0.862;lut.94;0.387;condominium;;;no;yes;yes;no;yes;669000
gdansk;apartmentBuilding;50.0;2.0;;3.0;2012.0;54.3086637;18.59078672;06.gru;2.0;0.867;lut.84;0.491;0.714;0.495;1.311;0.518;condominium;brick;premium;no;no;no;no;no;540000
gdansk;;55.16;3.0;4.0;6.0;;54.3482139;18.5846248;kwi.53;8.0;0.458;0.364;0.215;0.192;0.351;3.704;0.721;condominium;;;no;no;yes;no;no;739000
gdansk;apartmentBuilding;59.6;3.0;3.0;4.0;2021.0;54.35068;18.66282;0.56;66.0;0.55;1.075;0.403;0.442;0.17;0.909;0.338;condominium;brick;;no;yes;no;no;no;1485000
gdansk;blockOfFlats;40.0;2.0;;5.0;2013.0;54.34828;18.63616;sty.19;17.0;0.48;0.221;0.294;0.874;0.292;1.168;0.349;condominium;;;no;no;yes;yes;no;799000
gdansk;;72.0;4.0;;;1973.0;54.416667;18.583333;sie.79;17.0;0.286;0.491;0.269;0.411;0.163;0.749;0.344;cooperative;;;no;no;yes;no;no;850000
gdansk;;58.5;2.0;;;2012.0;54.351678;18.65574;0.27;132.0;0.136;0.672;0.113;0.042;0.07;0.531;0.249;condominium;;;no;no;yes;no;no;1150000
gdansk;;76.0;3.0;;;1920.0;54.351678;18.65574;0.27;132.0;0.136;0.672;0.113;0.042;0.07;0.531;0.249;condominium;;;no;no;no;no;yes;1500000
gdansk;;56.2;3.0;3.0;3.0;;54.3438;18.5277;sie.24;0.0;1.302;1.312;0.552;0.764;0.788;4.917;0.866;condominium;;;no;no;yes;no;no;645000
gdansk;;54.5;3.0;1.0;1.0;;54.3438;18.5277;sie.24;0.0;1.302;1.312;0.552;0.764;0.788;4.917;0.866;condominium;;;no;no;yes;no;no;692150
gdansk;;41.0;2.0;;;2018.0;54.34366;18.592355;04.lip;0.0;0.528;0.834;0.844;0.893;0.868;3.833;0.979;condominium;;;yes;no;no;no;yes;598000
gdansk;blockOfFlats;53.28;2.0;;4.0;2013.0;54.3493;18.6328;01.kwi;15.0;0.457;0.182;0.29;0.962;0.122;1.235;0.243;condominium;;;yes;no;yes;yes;no;1092240
gdansk;apartmentBuilding;45.0;2.0;1.0;5.0;2019.0;54.4148;18.5643;wrz.33;10.0;0.641;0.911;0.803;0.315;0.417;0.527;0.412;condominium;concreteSlab;premium;yes;yes;yes;no;no;1077000
gdansk;;41.0;2.0;1.0;4.0;;54.351678;18.65574;0.27;132.0;0.136;0.672;0.113;0.042;0.07;0.531;0.249;cooperative;;low;no;no;;no;no;469000
gdansk;;41.0;2.0;1.0;2.0;;54.3782;18.5964;kwi.94;19.0;0.128;0.24;0.178;0.277;0.138;0.694;0.339;condominium;brick;;no;no;no;no;yes;599000
gdansk;blockOfFlats;36.0;2.0;1.0;4.0;2022.0;54.31208;18.57437;cze.64;4.0;1.025;2.699;0.342;0.716;0.445;0.574;0.502;condominium;;;no;no;;no;no;499000
gdansk;blockOfFlats;48.5;2.0;3.0;4.0;1974.0;54.4020052;18.6596262;maj.86;5.0;0.167;1.203;0.74;0.488;0.849;3.611;0.178;condominium;concreteSlab;;no;yes;no;no;yes;469000
gdansk;;36.0;2.0;1.0;4.0;2022.0;54.31198;18.57457;cze.64;4.0;1.026;2.704;0.359;0.727;0.462;0.57;0.513;condominium;;;yes;yes;no;no;no;519000
gdansk;;40.0;2.0;1.0;4.0;2018.0;54.39448;18.61954;05.maj;5.0;0.581;1.312;0.666;0.143;0.045;1.916;0.62;condominium;;;yes;yes;no;no;no;820000
gdansk;blockOfFlats;45.0;2.0;4.0;4.0;1965.0;54.4132;18.5934;08.gru;29.0;0.157;1.026;0.42;0.117;0.177;1.454;0.045;condominium;;;yes;yes;no;no;yes;580000
gdansk;;64.26;3.0;3.0;3.0;2013.0;54.30695;18.59812;maj.96;2.0;0.989;03.cze;0.512;0.579;0.31;sty.78;0.488;condominium;;;no;yes;no;no;no;699000
gdansk;;89.55;4.0;2.0;4.0;2023.0;54.34855;18.62093;lut.17;10.0;0.141;0.298;0.061;0.725;0.746;1.922;0.076;condominium;;;no;yes;no;no;no;1208681
gdansk;;51.15;3.0;2.0;5.0;2023.0;54.30024;18.61072;cze.15;1.0;01.sty;3.976;1.547;1.268;1.333;2.715;0.351;condominium;;;no;no;yes;no;no;499000
gdansk;;85.93;4.0;4.0;4.0;2023.0;54.34855;18.62093;lut.17;10.0;0.141;0.298;0.061;0.725;0.746;1.922;0.076;condominium;;;no;yes;no;no;no;1239915
gdansk;;26.78;2.0;2.0;4.0;2017.0;54.32893;18.56958;maj.95;8.0;0.293;1.538;0.38;0.087;0.365;2.397;0.837;condominium;;;no;yes;no;no;no;439000
gdansk;apartmentBuilding;75.2;3.0;1.0;16.0;2009.0;54.41147;18.60155;lip.71;21.0;0.227;1.511;0.313;0.108;0.188;2.014;0.259;condominium;brick;;no;yes;yes;yes;no;1499000
gdansk;tenement;94.0;5.0;1.0;2.0;1900.0;54.408683;18.5634479;sie.84;26.0;0.357;0.878;0.4;0.361;0.136;1.042;0.22;condominium;brick;;no;no;no;no;no;1599000
gdansk;tenement;56.19;5.0;1.0;2.0;1949.0;54.35883;18.7086;mar.67;7.0;0.379;3.736;0.151;0.479;1.582;2.497;0.295;condominium;brick;;no;yes;no;no;yes;550000
gdansk;blockOfFlats;56.0;2.0;2.0;3.0;2015.0;54.3174;18.58191;maj.89;4.0;0.263;1.969;0.165;0.246;0.707;sty.33;1.202;condominium;;;no;yes;no;no;yes;559000
gdansk;;40.09;2.0;1.0;4.0;;54.35311;18.67293;sty.27;4.0;0.087;1.515;0.604;0.281;0.626;0.671;0.707;condominium;;;no;no;;no;no;633422
gdansk;;36.93;2.0;3.0;4.0;2023.0;54.35311;18.67293;sty.27;4.0;0.087;1.515;0.604;0.281;0.626;0.671;0.707;condominium;;;no;no;;no;no;637042
gdansk;blockOfFlats;65.2;3.0;3.0;4.0;2010.0;54.35341;18.49886;10.wrz;1.0;0.867;0.967;1.698;0.736;0.248;;0.917;condominium;;;no;yes;yes;yes;no;690000
gdansk;blockOfFlats;65.0;3.0;1.0;4.0;2022.0;54.40012;18.64692;maj.66;1.0;0.55;0.593;1.168;0.519;0.484;lut.97;0.544;condominium;;;no;yes;yes;no;no;1049000
gdansk;blockOfFlats;47.27;3.0;;3.0;2015.0;54.3438;18.5277;sie.24;0.0;1.302;1.312;0.552;0.764;0.788;4.917;0.866;condominium;;premium;yes;no;no;no;no;650000
gdansk;;60.0;3.0;3.0;4.0;2022.0;54.31144126;18.60852242;maj.16;2.0;1.366;lut.76;0.772;0.353;0.696;2.495;0.724;condominium;;premium;no;yes;yes;no;no;719000
gdansk;;27.0;1.0;3.0;4.0;1973.0;54.4110465;18.598796;lip.75;25.0;0.043;1.426;0.205;0.096;0.123;sty.86;0.124;condominium;;;no;yes;no;no;no;424000
gdansk;;31.0;1.0;2.0;10.0;1978.0;54.393837;18.5919647;cze.39;23.0;0.191;1.196;0.314;0.091;0.279;1.931;0.311;condominium;concreteSlab;;no;yes;yes;no;no;510000
gdansk;blockOfFlats;40.0;2.0;1.0;4.0;2018.0;54.39379;18.61829;maj.47;6.0;0.47;1.201;0.569;0.119;0.112;1.813;0.524;condominium;;;no;yes;yes;no;no;820000
gdansk;;53.0;3.0;4.0;4.0;1880.0;54.32608;18.63718;lut.82;5.0;0.227;2.127;0.555;0.387;0.825;3.382;0.373;condominium;;;no;yes;no;no;no;560000
gdansk;blockOfFlats;55.16;3.0;4.0;6.0;2014.0;54.34908;18.58703;kwi.37;9.0;0.367;0.201;0.154;0.21;0.22;3.556;0.541;condominium;brick;;no;yes;yes;no;no;760000
gdansk;apartmentBuilding;40.0;2.0;1.0;4.0;2018.0;54.39379;18.61829;maj.47;6.0;0.47;1.201;0.569;0.119;0.112;1.813;0.524;condominium;brick;;no;no;yes;no;no;820000
gdansk;blockOfFlats;54.5;3.0;1.0;3.0;2020.0;54.3291827616069;18.5655767620445;cze.18;9.0;0.329;1.772;0.245;0.199;0.229;2.447;0.578;condominium;concreteSlab;premium;yes;yes;yes;no;yes;692150
gdansk;apartmentBuilding;45.0;2.0;1.0;5.0;2019.0;54.41491;18.56435;wrz.33;10.0;0.65;0.914;0.815;0.303;0.405;0.519;0.399;condominium;brick;;no;no;yes;no;no;1077000
gdansk;blockOfFlats;50.0;3.0;1.0;4.0;;54.33224;18.54942;07.lip;2.0;1.349;2.738;1.047;0.261;0.841;03.wrz;0.526;condominium;;;no;yes;yes;yes;no;539000
gdansk;;64.3;3.0;;;1993.0;54.3437;18.5923;04.sie;0.0;0.528;0.829;0.838;0.887;0.864;3.835;0.975;condominium;;;no;no;;no;no;610000
gdansk;;34.0;2.0;2.0;2.0;2017.0;54.416667;18.583333;sie.79;17.0;0.286;0.491;0.269;0.411;0.163;0.749;0.344;condominium;;;no;no;yes;no;no;659000
gdansk;apartmentBuilding;62.49;3.0;14.0;16.0;2021.0;54.39649;18.64478;maj.28;12.0;0.298;0.173;1.425;0.112;0.119;2.552;0.144;condominium;brick;;no;yes;yes;no;no;1190000
gdansk;blockOfFlats;27.0;2.0;2.0;4.0;2017.0;54.32908;18.56735;06.sie;9.0;0.286;1.667;0.283;0.113;0.266;2.423;0.692;condominium;;;no;no;yes;no;no;410000
gdansk;;70.23;4.0;1.0;2.0;;54.32042;18.57981;maj.81;4.0;0.266;sty.71;0.441;0.276;0.912;1.566;0.92;condominium;;;no;no;no;no;no;770000
gdansk;apartmentBuilding;82.06;4.0;15.0;17.0;2023.0;54.39513;18.64833;05.sty;12.0;0.238;0.145;1.491;0.198;0.158;2.557;0.33;condominium;brick;;no;no;yes;yes;no;1353990
gdansk;blockOfFlats;46.0;3.0;;10.0;;54.4110465;18.598796;lip.75;25.0;0.043;1.426;0.205;0.096;0.123;sty.86;0.124;condominium;;;no;yes;no;no;yes;699000
gdansk;apartmentBuilding;49.19;2.0;9.0;17.0;2023.0;54.39513;18.64833;05.sty;12.0;0.238;0.145;1.491;0.198;0.158;2.557;0.33;condominium;brick;;no;no;yes;yes;no;836230
gdansk;apartmentBuilding;47.59;2.0;10.0;17.0;2023.0;54.39513;18.64833;05.sty;12.0;0.238;0.145;1.491;0.198;0.158;2.557;0.33;condominium;brick;;no;no;yes;yes;no;785235
gdansk;;31.0;2.0;4.0;10.0;;54.41946;18.57977;wrz.17;22.0;0.392;0.223;0.129;0.089;0.171;0.602;0.2;condominium;;;no;no;yes;no;no;455000
gdansk;;52.3;3.0;3.0;3.0;2005.0;54.321114;18.57506275;06.mar;1.0;0.582;1.804;0.728;0.115;0.783;1.553;0.967;condominium;;;no;yes;no;no;no;602000
gdansk;apartmentBuilding;36.0;2.0;1.0;4.0;2022.0;54.31219;18.57306;06.lip;5.0;1.067;2.724;0.273;0.636;0.379;0.556;0.423;condominium;brick;;no;yes;yes;no;no;499000
gdansk;blockOfFlats;58.0;3.0;1.0;3.0;2022.0;54.3065;18.6144;maj.43;1.0;1.533;3.419;1.278;0.906;1.111;2.837;0.4;condominium;brick;;yes;yes;yes;yes;yes;699000
gdansk;apartmentBuilding;60.65;4.0;2.0;3.0;2023.0;54.31;18.5991;maj.66;6.0;0.957;2.735;0.229;0.277;0.065;1.865;0.184;condominium;brick;;no;yes;no;no;no;591337
gdansk;apartmentBuilding;101.5;4.0;6.0;6.0;2020.0;54.38147941;18.58745449;maj.62;33.0;0.478;0.688;0.355;0.073;0.02;1.303;0.269;condominium;brick;;no;no;yes;no;no;2150000
gdansk;;62.49;3.0;14.0;16.0;;54.355;18.6456;0.85;45.0;0.365;0.117;0.156;0.527;0.109;0.205;0.033;condominium;;;no;no;yes;no;no;1190000
gdansk;blockOfFlats;52.0;2.0;2.0;4.0;2008.0;54.31976;18.57723;maj.99;3.0;0.415;1.853;0.53;0.239;0.741;sty.44;01.kwi;condominium;;;no;yes;no;no;yes;539000
gdansk;blockOfFlats;47.17;2.0;4.0;4.0;2023.0;54.30807;18.58511;cze.43;0.0;0.965;2.935;0.816;0.674;0.791;0.938;0.823;condominium;;;no;yes;yes;no;no;673000
gdansk;blockOfFlats;61.84;3.0;4.0;4.0;2023.0;54.30744;18.58487;cze.49;0.0;1.037;3.006;0.747;0.611;0.776;0.919;0.756;condominium;;;no;yes;yes;no;no;770000
gdansk;;27.0;1.0;4.0;4.0;;54.4039;18.5939;lip.22;18.0;0.27;1.357;0.179;0.388;0.184;2.021;0.354;condominium;;;no;no;;no;no;425000
gdansk;blockOfFlats;54.0;5.0;;4.0;1975.0;54.40721;18.59443;lip.51;24.0;0.12;1.223;0.26;0.069;0.265;1.808;0.289;condominium;;;no;yes;no;no;no;660000
gdansk;;46.0;2.0;2.0;11.0;;54.41367;18.59596;08.wrz;26.0;0.056;1.084;0.471;0.232;0.133;1.602;0.214;condominium;;;no;yes;no;no;yes;650000
gdansk;;47.0;2.0;2.0;4.0;1910.0;54.35203;18.64664;0.58;90.0;0.562;0.359;0.217;0.401;0.055;0.463;0.065;condominium;brick;;no;no;no;no;yes;850000
gdansk;blockOfFlats;40.0;2.0;1.0;4.0;2020.0;54.394;18.62022;maj.43;5.0;0.586;1.308;0.696;0.092;0.043;1.887;0.651;condominium;;;no;yes;yes;yes;no;820000
gdansk;;62.12;3.0;;4.0;2017.0;54.31366;18.60027;05.mar;6.0;0.777;2.353;0.34;0.232;0.218;2.041;0.322;condominium;;;no;no;yes;no;no;699000
gdansk;;40.0;2.0;1.0;4.0;;54.3782;18.5964;kwi.94;19.0;0.128;0.24;0.178;0.277;0.138;0.694;0.339;condominium;;;no;no;;no;no;820000
gdansk;apartmentBuilding;36.0;2.0;2.0;3.0;2016.0;54.34727;18.61888;lut.31;7.0;0.096;0.169;0.252;0.601;0.735;2.107;0.171;condominium;brick;;no;yes;yes;yes;no;720000
gdansk;blockOfFlats;70.0;3.0;1.0;4.0;1997.0;54.3484316;18.6240256;sty.97;12.0;0.226;0.493;0.09;0.736;0.559;1.754;0.277;condominium;;;no;no;yes;no;yes;1155000
gdansk;apartmentBuilding;82.83;4.0;3.0;4.0;2022.0;54.31508;18.59346;maj.49;5.0;0.31;2.129;0.451;0.618;0.17;1.707;0.489;condominium;brick;;no;yes;yes;no;no;1030000
gdansk;tenement;52.0;2.0;1.0;3.0;1960.0;54.38793;18.58182;cze.36;10.0;0.173;01.sty;0.179;0.537;0.304;1.921;0.181;condominium;brick;;no;yes;no;no;yes;699000
gdansk;;37.0;2.0;1.0;3.0;1947.0;54.37061;18.61859;mar.31;5.0;0.542;0.323;0.468;0.613;0.215;0.781;0.641;condominium;;;no;no;no;no;yes;450000
gdansk;blockOfFlats;47.7;2.0;4.0;10.0;1987.0;54.37822;18.62067;mar.88;18.0;0.121;0.726;0.042;0.247;0.093;0.278;0.494;condominium;brick;;no;no;yes;no;yes;670000
gdansk;tenement;42.1;2.0;1.0;2.0;1940.0;54.38737;18.58165;cze.33;10.0;0.168;1.031;0.143;0.542;0.243;1.898;0.136;condominium;brick;;no;no;no;no;no;699000
gdansk;apartmentBuilding;59.0;3.0;2.0;3.0;2018.0;54.3981371;18.6178443;maj.92;2.0;0.626;1.562;0.741;0.355;0.445;2.255;0.663;condominium;brick;;yes;yes;no;no;yes;1499000
gdansk;apartmentBuilding;49.26;2.0;2.0;5.0;2020.0;54.41414;18.56379;wrz.29;9.0;0.577;0.907;0.724;0.244;0.369;0.589;0.445;condominium;brick;;no;yes;yes;no;no;1035000
gdansk;;38.9;2.0;;4.0;;54.3076;18.5831;cze.55;0.0;1.057;3.007;0.716;0.672;0.714;0.805;0.714;condominium;;;no;no;;no;no;409000
gdansk;blockOfFlats;47.0;2.0;1.0;3.0;2015.0;54.3235;18.5585;cze.85;2.0;0.689;2.449;0.987;0.807;0.432;1.959;0.499;condominium;;;yes;yes;yes;no;no;565000
gdansk;apartmentBuilding;45.2;2.0;14.0;17.0;2011.0;54.40457;18.60694;cze.87;17.0;0.293;2.042;0.476;0.2;0.363;2.647;0.081;condominium;brick;;no;yes;yes;no;yes;799000
gdansk;;54.8;2.0;;;1986.0;54.37427;18.52376;sie.91;6.0;0.35;lut.53;0.333;2.195;0.305;;0.425;condominium;;;no;yes;no;no;yes;630000
gdansk;tenement;105.95;4.0;2.0;3.0;;54.35169;18.66341;0.64;57.0;0.484;1.053;0.452;0.476;0.26;0.922;0.456;condominium;brick;;no;yes;no;no;yes;1150000
gdansk;apartmentBuilding;67.58;3.0;;5.0;2018.0;54.34914;18.66773;0.86;12.0;0.528;1.138;0.066;0.353;0.214;0.549;0.41;condominium;brick;;no;no;yes;yes;no;1453000
gdansk;blockOfFlats;76.8;4.0;;3.0;1995.0;54.34104;18.62946;sty.86;7.0;0.162;1.082;0.611;0.28;0.38;2.076;0.367;condominium;;;no;yes;no;no;yes;1090000
gdansk;apartmentBuilding;40.5;2.0;2.0;3.0;2023.0;54.32429;18.60079;kwi.46;9.0;0.155;1.255;0.248;0.163;0.147;lut.71;0.387;condominium;brick;;no;yes;yes;no;no;559000
gdansk;blockOfFlats;42.4;2.0;4.0;4.0;1970.0;54.3991;18.58107;lip.29;19.0;0.519;1.101;0.321;0.275;0.207;2.049;0.426;condominium;concreteSlab;;no;yes;no;no;yes;550000
gdansk;blockOfFlats;36.4;2.0;3.0;4.0;2015.0;54.34366;18.592355;04.lip;0.0;0.528;0.834;0.844;0.893;0.868;3.833;0.979;condominium;;low;no;yes;yes;no;yes;459000
gdansk;blockOfFlats;47.78;2.0;1.0;4.0;2019.0;54.3581;18.5058;wrz.68;0.0;0.788;0.822;1.403;0.733;0.7;;0.781;condominium;;;no;yes;yes;yes;no;635000
gdansk;blockOfFlats;64.3;3.0;;3.0;1993.0;54.326324277256;18.5939651535214;kwi.68;5.0;0.437;0.89;0.131;0.447;0.392;2.591;0.144;cooperative;;;no;yes;no;no;yes;610000
gdansk;apartmentBuilding;57.0;3.0;;;;54.360392;18.65399;sty.23;14.0;0.296;0.351;0.617;0.288;0.27;0.51;0.153;condominium;brick;;no;yes;yes;no;no;1050000
gdansk;apartmentBuilding;54.29;3.0;10.0;16.0;2018.0;54.35932;18.65282;01.lis;22.0;0.166;0.21;0.538;0.147;0.269;0.369;0.102;condominium;brick;;no;yes;yes;no;no;1115000
gdansk;blockOfFlats;74.0;4.0;8.0;9.0;1993.0;54.40439;18.61157;cze.72;8.0;0.502;2.062;0.544;0.412;0.339;2.854;0.124;condominium;;;no;no;yes;no;no;1500000
gdansk;blockOfFlats;121.0;5.0;2.0;3.0;2012.0;54.3492;18.58222;kwi.68;8.0;0.411;0.423;0.075;0.009;0.37;3.669;0.789;condominium;;;no;yes;yes;no;no;1095000
gdansk;blockOfFlats;73.0;3.0;;3.0;2023.0;54.3516;18.5781;kwi.95;7.0;0.498;0.659;0.36;0.318;0.382;3.564;0.742;condominium;brick;;yes;yes;yes;yes;yes;845000
gdansk;tenement;42.1;2.0;;2.0;1940.0;54.386999;18.5863352;06.sie;21.0;0.383;0.986;0.191;0.239;0.285;1.619;0.218;condominium;brick;;no;no;no;no;yes;699000
gdansk;;42.0;2.0;5.0;9.0;1976.0;54.4063803;18.5700818;sie.37;14.0;0.288;0.642;0.601;0.312;0.283;1.154;0.295;condominium;concreteSlab;;no;yes;yes;no;no;715000
gdansk;;58.4;3.0;;5.0;2021.0;54.3433393;18.6514797;0.7;10.0;0.166;0.247;0.515;0.473;0.207;1.348;0.198;condominium;;;no;no;yes;no;no;1350000
gdansk;tenement;46.0;2.0;;2.0;1960.0;54.3838;18.6163;kwi.56;29.0;0.133;0.389;0.11;0.219;0.172;0.729;0.092;condominium;brick;;yes;no;no;no;yes;512000
gdansk;blockOfFlats;47.5;3.0;5.0;10.0;;54.4183188542063;18.5809803486759;09.lut;18.0;0.387;0.372;0.063;0.235;0.179;0.623;0.174;condominium;brick;low;no;yes;yes;no;yes;599000
gdansk;;42.0;2.0;1.0;5.0;2023.0;54.40173;18.65022;maj.83;1.0;0.401;0.853;1.211;0.757;0.653;3.233;0.714;condominium;;;no;yes;yes;no;no;679000
gdansk;;38.0;2.0;2.0;10.0;1980.0;54.416667;18.583333;sie.79;17.0;0.286;0.491;0.269;0.411;0.163;0.749;0.344;condominium;concreteSlab;;no;no;no;no;yes;599977
gdansk;tenement;89.0;4.0;3.0;3.0;1927.0;54.360579;18.645403;sty.38;21.0;0.036;0.477;0.352;0.477;0.254;0.458;0.496;condominium;brick;;no;yes;no;no;no;1099000
gdansk;tenement;36.0;2.0;3.0;3.0;1950.0;54.40888;18.56936;sie.61;4.0;0.532;0.51;0.719;0.508;0.152;0.884;0.107;condominium;brick;;no;no;no;no;yes;629000
gdansk;;44.04;2.0;;4.0;;54.33313;18.55303;cze.82;3.0;1.206;2.498;0.831;0.029;0.664;3.084;0.387;condominium;;;no;no;;no;no;456378
gdansk;;60.47;3.0;;4.0;;54.33132;18.55089;7.0;3.0;1.218;2.653;0.947;0.235;0.876;2.956;0.404;condominium;;;no;no;;no;no;602500
gdansk;;50.3;3.0;3.0;3.0;2005.0;54.321114;18.57506275;06.mar;1.0;0.582;1.804;0.728;0.115;0.783;1.553;0.967;condominium;;;no;no;no;no;no;602000
gdansk;;75.16;3.0;;2.0;;54.3874339;18.6263514;kwi.61;7.0;0.076;1.155;0.051;0.438;0.642;1.181;0.499;condominium;brick;;no;no;no;no;no;725000
gdansk;blockOfFlats;41.27;2.0;;1.0;2018.0;54.32113;18.58779;maj.34;6.0;0.322;1.473;0.416;0.149;0.805;1.889;0.843;condominium;;;yes;yes;no;no;yes;598000
gdansk;blockOfFlats;44.0;2.0;2.0;4.0;2015.0;54.3365;18.62357;lut.46;6.0;0.376;1.344;0.483;0.47;0.253;2.708;0.268;condominium;;;no;yes;yes;no;no;625000
gdansk;blockOfFlats;63.1;3.0;3.0;3.0;1980.0;54.39029;18.60439;maj.59;22.0;0.314;0.453;0.095;0.064;0.284;1.283;0.1;condominium;;;no;yes;no;no;yes;715000
gdansk;apartmentBuilding;40.0;2.0;4.0;16.0;2018.0;54.41086;18.5967;lip.79;30.0;0.096;1.304;0.223;0.124;0.123;sty.74;0.156;condominium;brick;;no;yes;yes;no;no;840000
gdansk;blockOfFlats;53.8;3.0;;4.0;2004.0;54.35554;18.50887;wrz.46;6.0;0.443;0.476;1.109;0.455;0.355;;0.434;condominium;;;no;yes;no;no;no;620000
gdansk;blockOfFlats;69.7;3.0;2.0;3.0;2008.0;54.30493;18.58793;cze.56;4.0;0.899;3.263;0.673;0.302;0.709;1.151;0.712;condominium;;;no;yes;no;yes;yes;799000
gdansk;apartmentBuilding;56.28;3.0;3.0;16.0;2021.0;54.3586519;18.5876057;kwi.45;21.0;0.326;0.879;0.196;0.102;0.055;2.576;0.03;condominium;brick;premium;yes;no;yes;no;no;870000
gdansk;blockOfFlats;43.65;2.0;3.0;5.0;2022.0;54.40264;18.64988;maj.93;2.0;0.425;0.93;1.137;0.842;0.566;3.309;0.769;condominium;;;no;no;yes;no;no;910000
gdansk;blockOfFlats;61.0;3.0;;3.0;1990.0;54.37838;18.5041;paü.26;0.0;1.519;2.966;1.306;2.291;sty.25;;1.161;condominium;brick;;no;yes;no;no;no;780000
gdansk;;63.97;3.0;1.0;3.0;2021.0;54.30241;18.61222;maj.89;1.0;1.179;3.781;1.427;1.151;1.222;lut.75;0.122;condominium;;;no;no;no;no;no;593210
gdansk;apartmentBuilding;66.0;2.0;;3.0;2022.0;54.40991;18.55578;wrz.28;21.0;0.114;1.347;0.153;0.07;0.043;1.281;0.432;condominium;brick;;no;yes;yes;yes;no;1426216
gdansk;apartmentBuilding;77.1;3.0;3.0;3.0;2022.0;54.41016;18.55494;wrz.34;20.0;0.174;01.kwi;0.211;0.115;0.104;1.309;0.488;condominium;brick;;no;yes;yes;yes;no;2091647
gdansk;;38.0;2.0;2.0;10.0;1980.0;54.41617;18.58887;sie.56;17.0;0.252;0.595;0.136;0.127;0.186;1.109;0.118;condominium;;;no;yes;yes;no;no;599977
gdansk;blockOfFlats;74.12;4.0;1.0;6.0;;54.3949;18.6463;05.wrz;12.0;0.132;0.086;1.491;0.094;0.099;2.458;0.203;condominium;;;no;yes;yes;no;no;781966
gdansk;blockOfFlats;44.0;2.0;4.0;4.0;1980.0;54.38864;18.62822;kwi.69;5.0;0.055;1.214;0.149;0.586;0.564;1.332;0.666;condominium;brick;;no;yes;no;no;yes;640000
gdansk;blockOfFlats;55.0;3.0;4.0;6.0;2014.0;54.3490319;18.5870902;kwi.36;9.0;0.373;0.204;0.16;0.216;0.226;mar.56;0.542;condominium;;premium;yes;yes;yes;no;no;739000
gdansk;blockOfFlats;44.0;2.0;4.0;4.0;1980.0;54.38865725;18.62815122;kwi.69;5.0;0.05;1.217;0.148;0.587;0.569;1.333;0.666;condominium;;premium;no;yes;no;no;yes;640000
gdansk;;35.0;2.0;3.0;4.0;1974.0;54.42185;18.58077;wrz.36;22.0;0.303;0.1;0.34;0.217;0.051;0.817;0.143;condominium;;;no;yes;no;no;yes;469000
gdansk;tenement;93.42;5.0;1.0;2.0;1900.0;54.408683;18.5634479;sie.84;26.0;0.357;0.878;0.4;0.361;0.136;1.042;0.22;condominium;brick;low;yes;no;no;no;no;1549000
gdansk;blockOfFlats;46.0;2.0;7.0;10.0;1971.0;54.39418;18.60687;maj.86;16.0;0.234;0.891;0.169;0.231;0.112;1.704;0.257;condominium;;;no;yes;yes;no;yes;629000
gdansk;blockOfFlats;71.0;4.0;1.0;8.0;2016.0;54.3479597;18.5828957;kwi.64;7.0;0.514;0.462;0.206;0.141;0.433;3.775;0.826;condominium;;premium;yes;yes;yes;no;yes;899000
gdansk;apartmentBuilding;54.0;3.0;4.0;17.0;2020.0;54.39649;18.64478;maj.28;12.0;0.298;0.173;1.425;0.112;0.119;2.552;0.144;condominium;brick;;no;yes;yes;no;no;850000
gdansk;;65.0;3.0;4.0;5.0;2023.0;54.3942647;18.6471031;05.sty;12.0;0.12;0.022;1.498;0.182;0.18;2.432;0.275;condominium;;;yes;yes;yes;no;no;897000
gdansk;blockOfFlats;117.28;4.0;4.0;4.0;2011.0;54.34028;18.65148;01.mar;10.0;0.468;0.304;0.462;0.44;0.349;1.688;0.452;condominium;;;no;yes;yes;no;no;1695000
gdansk;blockOfFlats;54.0;3.0;4.0;4.0;1975.0;54.40568;18.59117;lip.48;20.0;0.161;1.102;0.313;0.238;0.267;1.756;0.258;condominium;;;no;yes;no;no;yes;657000
gdansk;apartmentBuilding;54.19;2.0;2.0;5.0;2007.0;54.35304165;18.61000848;lut.91;12.0;0.46;0.713;0.251;0.42;0.119;2.441;0.202;condominium;brick;low;yes;yes;yes;no;no;599000
gdansk;tenement;69.5;3.0;;3.0;1900.0;54.35203;18.64664;0.58;90.0;0.562;0.359;0.217;0.401;0.055;0.463;0.065;condominium;brick;;no;no;no;no;no;799000
gdansk;blockOfFlats;50.0;2.0;;3.0;2004.0;54.30507;18.58285;cze.77;5.0;1.125;3.287;0.453;0.452;0.485;0.829;0.466;condominium;brick;;no;yes;no;no;no;509000
gdansk;apartmentBuilding;43.96;2.0;8.0;17.0;2023.0;54.39531;18.64663;maj.13;12.0;0.182;0.126;1.534;0.086;0.061;2.508;0.22;condominium;brick;;no;no;yes;no;no;650000
