m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
warszawa;;75.0;3.0;1.0;11.0;2008.0;52.1880909;21.0592598;cze.16;22.0;0.123;1.015;0.354;0.216;0.15;3.712;0.151;condominium;brick;premium;yes;no;yes;no;no;8500
warszawa;;115.0;4.0;;5.0;2012.0;52.17156;21.05242;lip.47;5.0;0.59;0.168;0.724;0.542;0.427;2.354;0.149;condominium;;;no;no;no;no;no;10000
warszawa;apartmentBuilding;56.0;3.0;5.0;5.0;2004.0;52.24716;20.89705;lip.45;5.0;1.053;0.395;0.534;0.273;0.404;2.949;0.431;condominium;brick;;no;yes;yes;no;no;3700
warszawa;apartmentBuilding;79.12;3.0;4.0;5.0;2013.0;52.23499;20.96834;lut.43;37.0;0.147;0.253;0.185;0.131;0.083;1.831;0.147;condominium;brick;;no;no;yes;no;no;4500
warszawa;blockOfFlats;50.0;2.0;3.0;6.0;2008.0;52.2285;21.10772;07.sty;13.0;0.494;0.878;0.08;0.22;0.127;1.345;0.246;condominium;;;no;yes;yes;no;no;3150
warszawa;apartmentBuilding;46.83;2.0;1.0;2.0;2021.0;52.21186;21.07143;05.gru;7.0;0.13;2.107;1.364;0.389;0.315;1.935;0.729;condominium;brick;;yes;yes;yes;no;no;3200
warszawa;blockOfFlats;35.0;2.0;4.0;7.0;2015.0;52.23213;20.97693;sty.81;32.0;0.219;0.385;0.742;0.212;0.06;1.611;0.051;condominium;;;no;yes;yes;no;no;3200
warszawa;blockOfFlats;50.0;2.0;3.0;11.0;2011.0;52.24279;20.98148;sty.94;34.0;0.173;0.115;0.171;0.14;0.056;0.87;0.275;condominium;;;no;yes;yes;no;no;3500
warszawa;;108.0;4.0;6.0;7.0;2007.0;52.1917198;20.9887418;kwi.56;20.0;0.503;0.499;0.263;0.084;0.09;0.997;0.229;condominium;;;no;yes;yes;no;no;6000
warszawa;apartmentBuilding;84.0;3.0;6.0;7.0;2013.0;52.2327845;20.9858342;sty.21;67.0;0.159;0.126;0.362;0.076;0.039;1.168;0.086;condominium;brick;;yes;yes;yes;yes;yes;10000
warszawa;apartmentBuilding;45.0;2.0;4.0;5.0;2022.0;52.2376;21.0317;02.mar;39.0;0.176;0.202;0.173;0.283;0.059;0.765;0.162;condominium;brick;premium;yes;yes;yes;yes;no;5000
warszawa;blockOfFlats;60.0;3.0;3.0;3.0;2004.0;52.321;21.0581;10.cze;14.0;0.537;3.464;0.452;0.095;0.254;4.145;0.218;condominium;;;yes;no;no;yes;no;3500
warszawa;blockOfFlats;37.2;2.0;2.0;8.0;;52.2626;20.9684;kwi.19;27.0;0.271;0.15;0.469;0.2;0.171;0.503;0.463;condominium;brick;;yes;yes;yes;no;no;2750
warszawa;apartmentBuilding;134.0;4.0;3.0;8.0;2012.0;52.2374071;21.0017273;0.65;58.0;0.205;0.348;0.623;0.154;;0.699;0.292;condominium;brick;premium;no;yes;yes;no;no;15000
warszawa;blockOfFlats;56.0;2.0;7.0;9.0;2011.0;52.23493382;20.95939173;03.mar;23.0;0.205;0.03;0.493;0.054;0.083;sty.35;0.03;condominium;;;no;yes;yes;no;no;3600
warszawa;blockOfFlats;31.0;1.0;1.0;3.0;1985.0;52.1436225;21.061158;paü.55;34.0;0.184;0.338;0.38;0.047;0.272;0.938;0.201;condominium;;;no;no;no;no;yes;2300
warszawa;apartmentBuilding;48.0;2.0;;5.0;2017.0;52.2559951;20.96586412;mar.73;23.0;0.405;0.278;0.047;0.175;0.043;0.995;0.459;condominium;brick;premium;yes;yes;yes;no;no;3500
warszawa;;66.0;3.0;5.0;8.0;2008.0;52.17886;21.008537;maj.89;18.0;0.401;0.205;0.267;0.414;0.267;1.527;0.25;condominium;;;yes;no;yes;no;no;4900
warszawa;;34.0;2.0;2.0;5.0;2023.0;52.2260653;20.8909361;07.lip;10.0;0.429;0.97;0.682;0.244;0.173;mar.68;0.504;condominium;brick;;yes;yes;yes;no;no;3200
warszawa;tenement;115.0;4.0;1.0;4.0;;52.23513;21.03515;lut.18;26.0;0.354;0.364;0.333;0.423;0.138;0.826;0.096;condominium;brick;;no;no;yes;no;yes;10500
warszawa;apartmentBuilding;50.0;2.0;3.0;4.0;2017.0;52.20312;21.01404;mar.26;31.0;0.193;0.114;0.121;0.067;0.113;0.545;0.246;condominium;brick;;yes;yes;yes;no;no;5000
warszawa;;68.0;3.0;;3.0;;52.1561298;21.1116284;lis.18;0.0;1.358;3.744;1.033;1.597;01.sty;mar.27;1.118;condominium;brick;;yes;no;yes;yes;no;5200
warszawa;;50.0;2.0;8.0;8.0;2023.0;52.2333751;20.9571835;mar.16;16.0;0.324;0.255;0.629;0.236;0.235;1.121;0.259;condominium;;;yes;no;yes;yes;no;4200
warszawa;blockOfFlats;83.0;3.0;2.0;2.0;1997.0;52.23722222;20.96055556;lut.99;26.0;0.359;0.206;0.421;0.113;0.098;1.593;0.05;condominium;;;yes;yes;yes;yes;no;4500
warszawa;apartmentBuilding;42.0;2.0;2.0;4.0;2011.0;52.15738005;21.08238942;wrz.86;10.0;0.642;1.839;0.688;0.262;0.106;2.152;0.393;condominium;brick;premium;yes;no;yes;no;no;3000
warszawa;apartmentBuilding;113.0;4.0;5.0;12.0;1997.0;52.23251;20.98806;01.cze;72.0;0.034;0.18;0.227;0.166;0.098;1.128;0.069;condominium;brick;;no;yes;yes;no;no;8900
warszawa;apartmentBuilding;120.0;4.0;2.0;2.0;;52.2010588;21.0385265;kwi.16;23.0;0.068;0.425;0.165;0.319;0.146;1.748;0.167;condominium;brick;;yes;yes;yes;no;no;12500
warszawa;apartmentBuilding;62.0;3.0;1.0;16.0;2024.0;52.2352249;20.9943577;0.74;88.0;0.081;0.054;0.267;0.108;0.124;0.74;0.061;condominium;brick;;yes;yes;yes;no;no;10000
warszawa;blockOfFlats;60.0;3.0;9.0;10.0;1967.0;52.2249;21.0242;01.cze;52.0;0.363;0.535;0.274;0.434;0.058;0.773;0.249;condominium;;;yes;yes;yes;yes;yes;5000
warszawa;blockOfFlats;36.0;2.0;3.0;8.0;2017.0;52.194444;21.014444;kwi.21;27.0;0.357;0.461;0.076;0.14;0.203;0.796;0.032;condominium;;;yes;yes;yes;no;yes;3450
warszawa;tenement;48.0;2.0;3.0;5.0;1922.0;52.21701345;20.98781527;sty.95;27.0;0.238;0.217;0.135;0.342;0.063;0.625;0.267;condominium;brick;premium;no;no;yes;no;no;3700
warszawa;blockOfFlats;39.0;2.0;3.0;6.0;2020.0;52.23051343;20.93993068;kwi.34;8.0;0.374;0.586;0.615;0.307;0.29;0.602;0.494;condominium;;;yes;yes;yes;no;no;3600
warszawa;apartmentBuilding;136.0;4.0;2.0;6.0;2008.0;52.2008581;21.0385792;kwi.18;23.0;0.087;0.421;0.18;0.339;0.162;1.761;0.185;condominium;brick;premium;yes;no;yes;no;no;15000
warszawa;blockOfFlats;40.0;2.0;;3.0;;52.22102;20.88914;lip.88;0.0;0.929;0.713;0.741;0.507;0.615;3.843;0.832;condominium;;;no;no;yes;yes;no;3000
warszawa;;40.0;2.0;7.0;7.0;2023.0;52.2333751;20.9571835;mar.16;16.0;0.324;0.255;0.629;0.236;0.235;1.121;0.259;condominium;;;yes;no;yes;yes;no;4800
warszawa;;37.9;2.0;10.0;10.0;1971.0;52.2953164;21.0448237;lip.61;21.0;0.147;0.564;0.119;0.155;0.296;2.309;0.133;condominium;concreteSlab;;no;yes;yes;no;yes;2500
warszawa;apartmentBuilding;73.0;4.0;14.0;16.0;2016.0;52.2316242;20.9722607;lut.13;40.0;0.112;0.296;0.468;0.145;0.182;1.892;0.33;condominium;brick;premium;yes;yes;yes;no;yes;5650
warszawa;blockOfFlats;42.0;2.0;2.0;3.0;2001.0;52.23362;20.95361;mar.41;15.0;0.417;0.393;0.83;0.18;0.457;0.988;0.444;condominium;brick;premium;no;no;no;no;no;2500
warszawa;tenement;49.0;2.0;2.0;2.0;1933.0;52.2689951;20.98044;kwi.43;42.0;0.2;0.175;0.147;0.058;0.054;0.782;0.168;condominium;brick;;no;no;no;no;no;4200
warszawa;apartmentBuilding;71.0;3.0;15.0;16.0;2003.0;52.222;20.9801;sty.93;28.0;0.219;0.106;0.371;0.506;0.126;1.175;0.119;condominium;brick;;yes;no;yes;no;no;6500
warszawa;;81.0;3.0;;5.0;;52.2107;20.9647;mar.53;18.0;0.221;0.464;0.63;0.266;0.223;0.478;0.322;condominium;;;no;no;yes;no;no;5600
warszawa;apartmentBuilding;73.0;3.0;;2.0;2010.0;52.2407105;21.0258064;sty.82;50.0;0.09;0.589;0.258;0.144;0.063;0.677;0.026;condominium;brick;;yes;yes;yes;yes;no;11900
warszawa;tenement;30.0;1.0;1.0;4.0;1955.0;52.25244;20.99286;lut.42;63.0;0.058;0.156;0.179;0.258;0.165;0.14;0.22;condominium;brick;;no;yes;no;no;no;2500
warszawa;;59.0;3.0;2.0;2.0;1950.0;52.2004694806853;21.0041564042477;mar.47;22.0;0.36;0.369;0.522;0.094;0.123;0.642;0.167;condominium;brick;;no;yes;no;no;no;4500
warszawa;apartmentBuilding;68.5;3.0;3.0;8.0;2008.0;52.2385899;20.9135307;cze.18;19.0;0.391;0.164;0.056;0.316;0.197;1.994;0.171;condominium;brick;premium;yes;yes;yes;no;no;3520
warszawa;blockOfFlats;69.5;3.0;10.0;13.0;1994.0;52.2331089;20.9680019;lut.43;35.0;0.343;0.304;0.135;0.318;0.048;1.708;0.08;condominium;concreteSlab;premium;no;no;yes;no;yes;5450
warszawa;apartmentBuilding;54.0;2.0;1.0;4.0;2007.0;52.20293;21.00461;03.lut;19.0;0.542;0.106;0.511;0.165;0.08;0.44;0.279;condominium;brick;;no;no;yes;yes;no;3900
warszawa;apartmentBuilding;102.0;4.0;1.0;7.0;2000.0;52.205565;21.0339937;mar.57;26.0;0.296;0.277;0.451;0.103;0.144;sty.29;0.147;condominium;brick;premium;yes;no;yes;no;no;8500
warszawa;apartmentBuilding;34.0;2.0;5.0;7.0;2020.0;52.23237;20.97608;sty.87;30.0;0.192;0.324;0.679;0.189;0.057;1.637;0.11;condominium;brick;;no;yes;yes;yes;no;3300
warszawa;apartmentBuilding;40.0;2.0;4.0;8.0;2002.0;52.19982324605;20.9683984815463;kwi.28;14.0;0.206;0.566;0.724;0.185;0.195;1.671;0.166;condominium;brick;premium;yes;yes;yes;yes;no;4000
warszawa;blockOfFlats;38.0;2.0;3.0;4.0;;52.2258887683632;21.0710185758759;kwi.64;21.0;0.211;1.089;0.219;0.123;0.175;0.413;0.05;condominium;;;no;yes;no;no;yes;3450
warszawa;blockOfFlats;43.0;2.0;7.0;10.0;1990.0;52.2699678;20.94709495;maj.73;17.0;0.456;0.867;0.233;0.066;0.26;0.553;0.212;condominium;brick;premium;yes;no;yes;no;no;3000
warszawa;apartmentBuilding;70.0;3.0;1.0;7.0;2010.0;52.2307514;20.9755008;sty.91;32.0;0.214;0.443;0.708;0.097;0.036;1.786;0.168;condominium;brick;premium;yes;yes;yes;no;no;7500
warszawa;apartmentBuilding;38.88;2.0;6.0;8.0;2020.0;52.1731511;20.999701;cze.52;29.0;0.122;0.056;0.399;0.327;0.029;2.135;0.128;condominium;brick;;no;no;yes;no;no;3600
warszawa;;25.0;1.0;2.0;6.0;1960.0;52.23759012;21.00742579;0.7;43.0;0.263;0.652;0.333;0.113;0.022;0.336;0.113;condominium;brick;;no;yes;yes;no;no;2700
warszawa;;73.0;3.0;;3.0;;52.2415;21.02632;sty.89;39.0;0.18;0.653;0.21;0.227;0.049;0.647;0.106;condominium;;;no;yes;no;no;no;9900
warszawa;apartmentBuilding;48.0;2.0;1.0;5.0;2000.0;52.15308;21.05872;wrz.52;17.0;0.16;0.405;0.479;0.094;0.144;0.493;0.407;condominium;brick;;no;yes;yes;no;no;2800
warszawa;apartmentBuilding;80.0;3.0;1.0;3.0;2010.0;52.205762;20.995493;lut.94;18.0;0.196;0.156;0.305;0.161;0.083;0.297;0.277;condominium;brick;;no;no;yes;no;no;9500
warszawa;apartmentBuilding;90.0;3.0;1.0;3.0;2009.0;52.1623348;21.077747;wrz.22;32.0;0.79;1.666;0.363;0.452;0.147;2.149;0.058;condominium;brick;premium;yes;yes;yes;no;no;7910
warszawa;apartmentBuilding;56.0;3.0;6.0;6.0;2004.0;52.1309451;21.07663508;gru.26;24.0;0.076;0.233;0.324;0.249;0.084;0.864;0.406;condominium;brick;premium;yes;no;yes;no;no;3900
warszawa;apartmentBuilding;148.0;5.0;6.0;7.0;2013.0;52.1938;21.007;kwi.22;31.0;0.111;0.712;0.477;0.06;0.274;0.305;0.163;condominium;brick;;yes;yes;yes;no;no;11900
warszawa;apartmentBuilding;55.0;3.0;4.0;6.0;2021.0;52.17821;20.99075;06.sty;15.0;0.593;0.157;0.985;0.212;0.18;1.779;0.187;condominium;brick;;no;yes;yes;no;no;4800
warszawa;;44.42;2.0;1.0;7.0;2022.0;52.2006;20.88694;sie.67;7.0;0.302;2.192;0.963;0.246;0.382;4.862;0.535;condominium;;;no;yes;no;no;no;3200
warszawa;;39.6;2.0;1.0;6.0;;52.22539;20.94826;mar.83;32.0;0.487;0.146;0.081;0.025;0.06;0.203;0.075;condominium;;;no;no;yes;no;no;3000
warszawa;;34.0;2.0;2.0;7.0;2023.0;52.2103359;20.9712206;mar.24;31.0;0.251;0.271;0.307;0.108;0.247;0.584;0.136;condominium;;premium;no;no;yes;no;no;3300
warszawa;;40.0;2.0;1.0;4.0;;52.27156;20.97532;kwi.83;32.0;0.305;0.136;0.417;0.152;0.064;0.735;0.09;condominium;;;no;yes;no;no;no;3800
warszawa;apartmentBuilding;44.0;2.0;1.0;4.0;2021.0;52.1504601;21.0271508;wrz.18;16.0;0.361;0.564;0.194;0.098;0.378;1.074;0.398;condominium;brick;premium;yes;no;yes;no;no;3000
warszawa;apartmentBuilding;110.0;5.0;3.0;9.0;2009.0;52.20556;21.03291;mar.53;23.0;0.326;0.273;0.483;0.163;0.078;1.218;0.22;condominium;brick;;no;yes;yes;no;no;8500
warszawa;apartmentBuilding;36.0;2.0;4.0;7.0;2010.0;52.2417894;20.91079225;cze.42;12.0;0.553;0.278;0.456;0.49;0.08;02.cze;0.151;condominium;brick;premium;yes;no;yes;no;no;2800
warszawa;;42.0;2.0;1.0;6.0;2016.0;52.23251;21.08731;05.lip;12.0;0.553;0.386;0.466;0.327;0.335;0.781;0.349;condominium;;;no;no;no;no;no;3500
warszawa;apartmentBuilding;75.0;4.0;1.0;2.0;2019.0;52.1726078;21.11162551;wrz.87;3.0;1.725;3.885;0.806;0.302;0.363;kwi.61;0.716;condominium;brick;;yes;yes;no;no;no;4800
warszawa;blockOfFlats;36.0;2.0;1.0;4.0;2022.0;52.1969442;20.9550861;05.sie;14.0;0.55;1.421;0.556;0.121;0.133;lut.14;0.55;condominium;brick;premium;yes;yes;yes;no;no;3200
warszawa;apartmentBuilding;78.0;3.0;2.0;5.0;2008.0;52.20356;20.994;03.lut;17.0;0.459;0.129;0.512;0.425;0.113;0.458;0.161;condominium;brick;;no;yes;yes;no;no;5850
warszawa;apartmentBuilding;40.0;2.0;2.0;3.0;2013.0;52.16906;21.06785;sie.23;15.0;0.431;0.964;0.459;0.404;0.135;lut.31;0.313;condominium;brick;;no;yes;yes;no;no;3400
warszawa;;46.0;3.0;2.0;5.0;2018.0;52.23546;20.98557;sty.29;70.0;0.146;0.423;0.586;0.184;0.059;0.934;0.013;condominium;;;no;no;yes;no;no;6000
warszawa;;45.5;2.0;1.0;6.0;;52.22768;20.89;lip.75;12.0;0.386;1.155;0.815;0.065;0.02;3.748;0.44;condominium;;;no;yes;no;no;no;3500
warszawa;;36.5;2.0;1.0;3.0;;52.2733;20.9759;kwi.99;26.0;0.107;0.334;0.273;0.085;0.179;0.82;0.175;condominium;;;no;no;no;no;no;2900
warszawa;apartmentBuilding;100.0;4.0;6.0;6.0;2002.0;52.29203;20.94542;lip.79;7.0;0.187;0.394;0.059;0.193;0.525;01.maj;0.541;condominium;brick;;no;yes;yes;no;no;6400
warszawa;apartmentBuilding;52.0;2.0;13.0;13.0;2008.0;52.1879409;21.018436;kwi.97;16.0;0.401;0.276;0.473;0.292;0.227;1.133;0.08;condominium;brick;;yes;yes;yes;no;no;5000
warszawa;blockOfFlats;51.3;3.0;1.0;3.0;2023.0;52.32221;20.94238;paü.89;26.0;0.395;0.396;0.054;0.016;0.02;1.176;0.39;condominium;;;no;yes;yes;yes;no;3500
warszawa;apartmentBuilding;51.0;2.0;5.0;8.0;2011.0;52.23008;20.99274;0.76;53.0;0.163;0.043;0.197;0.149;0.035;1.114;0.223;condominium;brick;;no;no;yes;yes;no;4800
warszawa;blockOfFlats;48.5;3.0;5.0;5.0;1970.0;52.23431;21.08252;maj.39;24.0;0.382;0.227;0.255;0.143;0.251;0.417;0.214;condominium;;;no;yes;yes;no;yes;3200
warszawa;blockOfFlats;47.5;2.0;2.0;9.0;1967.0;52.2490222;20.99056382;02.gru;64.0;0.2;0.189;0.23;0.275;0.153;0.262;0.043;condominium;;;yes;yes;yes;no;no;3300
warszawa;apartmentBuilding;75.8;3.0;2.0;8.0;2021.0;52.2015328;21.0247749;mar.65;32.0;0.414;0.126;0.337;0.31;0.114;0.954;0.064;condominium;brick;;yes;yes;yes;no;no;12000
warszawa;blockOfFlats;52.0;2.0;2.0;4.0;2021.0;52.24946;21.04251;mar.31;23.0;0.19;0.698;0.525;0.525;0.367;0.191;0.052;condominium;;;no;yes;yes;no;no;5500
warszawa;blockOfFlats;38.0;2.0;10.0;10.0;;52.2382151703407;20.9727748661804;lut.22;30.0;0.215;0.282;0.404;0.157;0.093;1.411;0.086;condominium;;premium;no;yes;yes;no;no;2900
warszawa;;48.5;3.0;1.0;4.0;1964.0;52.19335;20.96267;05.wrz;12.0;0.248;1.192;0.412;0.167;0.297;2.403;0.765;condominium;;;no;no;;no;no;4000
warszawa;apartmentBuilding;51.5;3.0;2.0;6.0;2020.0;52.17856261;20.99018061;maj.98;10.0;0.621;0.177;0.946;0.217;0.231;1.764;0.239;condominium;brick;premium;yes;yes;yes;no;no;4320
warszawa;blockOfFlats;58.0;3.0;4.0;5.0;2021.0;52.3098028;21.0046376;sie.68;0.0;1.674;1.784;1.171;0.731;0.586;3.436;0.745;condominium;;;no;yes;no;no;no;2850
warszawa;apartmentBuilding;48.0;2.0;6.0;8.0;2011.0;52.1932;20.9049;lip.97;17.0;0.455;2.883;0.046;0.208;0.055;4.561;0.24;condominium;brick;;yes;no;yes;yes;no;2300
warszawa;blockOfFlats;34.0;1.0;7.0;7.0;2002.0;52.2686547;20.9451469;maj.72;17.0;0.619;0.935;0.426;0.195;0.205;0.748;0.091;condominium;;;yes;yes;yes;yes;no;2600
warszawa;apartmentBuilding;60.0;2.0;2.0;8.0;2013.0;52.23474;20.98501;sty.31;67.0;0.232;0.346;0.551;0.158;0.015;01.lut;0.082;condominium;brick;;no;yes;yes;yes;no;5900
warszawa;;41.5;2.0;6.0;10.0;2016.0;52.29045;20.93531;08.sty;23.0;0.184;0.39;0.621;0.182;0.125;1.488;0.008;condominium;;;no;no;no;no;no;3351
warszawa;;56.0;3.0;5.0;5.0;;52.2472;20.8971;lip.45;5.0;01.maj;0.392;0.53;0.272;0.401;2.945;0.428;condominium;;;no;no;yes;no;no;3500
warszawa;blockOfFlats;64.0;3.0;3.0;4.0;1999.0;52.2685761058538;20.938369326461;06.kwi;8.0;0.421;0.773;0.648;0.139;0.439;0.975;0.176;condominium;brick;;yes;yes;no;yes;no;4000
warszawa;blockOfFlats;53.0;2.0;5.0;6.0;2015.0;52.2312337;21.0925229;06.cze;13.0;0.339;0.325;0.153;0.334;0.255;1.143;0.146;condominium;;;yes;yes;yes;yes;no;3350
warszawa;apartmentBuilding;52.0;2.0;4.0;8.0;;52.26071;20.96006;kwi.38;19.0;0.253;0.353;0.342;0.067;0.063;01.wrz;0.095;condominium;brick;;no;yes;yes;yes;no;3500
warszawa;;42.0;2.0;4.0;6.0;2021.0;52.31688265;20.95921494;wrz.94;17.0;0.228;0.896;0.311;0.163;0.094;0.546;0.329;condominium;;;yes;yes;yes;no;no;2800
warszawa;;52.0;2.0;2.0;4.0;1999.0;52.1582834;21.0192567;sie.23;10.0;0.359;0.826;0.192;0.062;0.164;2.042;0.171;condominium;brick;;yes;yes;no;no;yes;3500
warszawa;;49.8;2.0;3.0;5.0;;52.2287;21.1075;07.wrz;13.0;0.486;0.852;0.064;0.204;0.1;1.324;0.22;condominium;;;no;no;yes;no;no;3000
warszawa;tenement;70.0;3.0;1.0;5.0;1950.0;52.2369587;20.982052;sty.58;58.0;0.261;0.508;0.504;0.046;0.044;1.005;0.236;condominium;brick;;no;no;yes;no;yes;4800
warszawa;apartmentBuilding;40.66;2.0;6.0;6.0;2023.0;52.1932025;20.93215025;cze.48;2.0;1.114;1.817;1.351;0.458;0.478;3.366;0.778;condominium;brick;premium;yes;yes;no;no;no;3500
warszawa;apartmentBuilding;39.22;2.0;6.0;6.0;2023.0;52.2033094;20.9417428;maj.26;2.0;1.047;0.526;0.908;0.328;0.414;lut.13;0.523;condominium;brick;premium;yes;yes;yes;no;no;3500
warszawa;apartmentBuilding;42.56;2.0;6.0;6.0;2023.0;52.2027993;20.9412826;maj.32;4.0;1.071;0.59;0.937;0.389;0.376;lut.19;0.458;condominium;brick;premium;yes;yes;yes;no;no;3600
warszawa;apartmentBuilding;42.0;2.0;4.0;6.0;2024.0;52.22631785;20.8964686;lip.32;14.0;0.289;0.845;0.369;0.275;0.229;3.303;0.362;condominium;brick;premium;yes;no;yes;no;no;3600
warszawa;apartmentBuilding;42.0;2.0;5.0;6.0;2024.0;52.22631785;20.8964686;lip.32;14.0;0.289;0.845;0.369;0.275;0.229;3.303;0.362;condominium;brick;premium;yes;yes;yes;no;no;3600
warszawa;tenement;44.0;2.0;1.0;4.0;1956.0;52.1962;21.00453;mar.95;27.0;0.118;0.68;0.586;0.14;0.272;0.45;0.152;condominium;brick;;yes;no;;no;no;3000
warszawa;blockOfFlats;43.5;2.0;1.0;4.0;2001.0;52.3331582;20.93269641;gru.27;8.0;0.791;1.269;0.559;0.078;0.353;2.552;0.184;condominium;;premium;yes;yes;yes;no;no;3000
warszawa;;59.5;3.0;1.0;3.0;1948.0;52.2026;21.04077;04.lis;23.0;0.165;0.302;0.31;0.137;0.162;1.824;0.283;condominium;;;no;no;no;no;yes;4200
warszawa;apartmentBuilding;105.0;3.0;5.0;6.0;2008.0;52.2340312;21.0303538;sty.84;31.0;0.249;0.23;0.424;0.24;0.025;0.478;0.248;condominium;brick;;yes;yes;yes;yes;no;14000
warszawa;apartmentBuilding;87.5;3.0;12.0;13.0;2008.0;52.18796;21.01972;kwi.99;20.0;0.356;0.229;0.411;0.331;0.306;1.212;0.167;condominium;brick;;no;yes;yes;no;no;4900
warszawa;;43.0;2.0;1.0;6.0;2018.0;52.16415;20.9953;lip.53;11.0;0.839;0.176;0.658;0.261;0.143;3.169;0.203;condominium;;;no;no;yes;no;no;3300
warszawa;blockOfFlats;45.0;2.0;;3.0;1960.0;52.2079905;20.97551215;mar.26;20.0;0.153;0.625;0.21;0.243;0.145;0.742;0.226;condominium;brick;;yes;yes;no;no;yes;2600
warszawa;;37.0;2.0;3.0;4.0;;52.2746;20.9545;maj.82;28.0;0.15;0.147;0.497;0.142;0.393;0.196;0.222;condominium;;;no;no;;no;no;2800
warszawa;blockOfFlats;37.56;2.0;6.0;7.0;2020.0;52.2847029;20.92676065;lip.88;10.0;0.389;1.244;0.356;0.249;0.114;1.195;0.627;condominium;;;yes;yes;yes;no;no;3200
warszawa;;38.0;2.0;5.0;7.0;1960.0;52.2610146;21.0243507;mar.55;19.0;0.17;0.56;0.462;0.24;0.174;0.164;0.305;condominium;brick;premium;no;yes;yes;no;no;2800
warszawa;blockOfFlats;38.8;2.0;1.0;3.0;2022.0;52.2987986;21.01129828;lip.48;1.0;0.483;0.724;0.961;0.919;0.632;3.104;0.769;condominium;concreteSlab;premium;yes;no;yes;no;no;2800
warszawa;blockOfFlats;50.0;2.0;;3.0;2019.0;52.31987;21.06334;paü.61;8.0;0.859;3.132;0.588;0.21;0.451;3.941;0.519;condominium;brick;;no;no;yes;yes;no;2800
warszawa;blockOfFlats;47.0;3.0;2.0;10.0;1978.0;52.2053039;20.9733717;mar.59;19.0;0.22;0.658;0.124;0.052;0.141;1.045;0.099;condominium;;;no;yes;yes;no;no;3100
warszawa;apartmentBuilding;79.0;3.0;;1.0;2010.0;52.16452;21.0552187;sie.26;2.0;0.723;0.852;1.046;0.242;0.428;1.578;0.821;condominium;brick;premium;yes;yes;yes;no;yes;7000
warszawa;apartmentBuilding;78.0;4.0;1.0;3.0;2022.0;52.1598;20.99428;08.lut;11.0;1.225;0.313;0.512;0.238;0.298;3.539;0.414;condominium;brick;;no;yes;yes;yes;yes;6800
warszawa;;37.0;2.0;2.0;15.0;;52.23439;20.98912;01.mar;81.0;0.201;0.373;0.388;0.344;0.085;0.908;0.153;condominium;;;no;no;yes;no;no;5900
warszawa;blockOfFlats;51.53;2.0;3.0;3.0;2021.0;52.15533;21.10691;11.mar;0.0;1.051;3.426;1.145;1.324;1.117;2.962;1.238;condominium;;;yes;yes;no;no;no;3500
warszawa;blockOfFlats;34.0;2.0;7.0;8.0;2022.0;52.3365874;20.94900286;gru.24;7.0;0.31;1.218;0.454;0.348;0.39;2.545;0.456;condominium;;premium;no;no;yes;no;no;3000
warszawa;apartmentBuilding;47.0;4.0;3.0;5.0;;52.2637848;21.0455839;kwi.57;13.0;0.299;0.908;0.554;0.413;0.226;1.016;0.406;condominium;brick;;yes;yes;no;no;no;5000
warszawa;blockOfFlats;35.0;1.0;1.0;3.0;2020.0;52.16006125;20.9953303;lip.99;12.0;1.158;0.284;0.469;0.207;0.308;3.489;0.413;condominium;;;yes;no;yes;no;no;3700
warszawa;apartmentBuilding;70.6;3.0;3.0;5.0;2021.0;52.2274977;20.8856715;08.kwi;5.0;0.675;1.321;1.073;0.037;0.102;4.041;0.72;condominium;brick;premium;yes;no;yes;no;no;3500
warszawa;apartmentBuilding;47.5;2.0;3.0;5.0;2021.0;52.2274977;20.8856715;08.kwi;5.0;0.675;1.321;1.073;0.037;0.102;4.041;0.72;condominium;brick;premium;yes;no;yes;no;no;2800
warszawa;apartmentBuilding;54.0;2.0;1.0;5.0;2014.0;52.23063445;20.928881;05.wrz;12.0;0.756;0.983;0.809;0.177;0.196;1.208;0.259;condominium;brick;premium;yes;yes;yes;no;no;3400
warszawa;apartmentBuilding;140.0;4.0;3.0;3.0;2010.0;52.2032078;20.9544875;kwi.61;10.0;0.23;0.873;0.074;0.084;0.099;1.537;0.187;condominium;brick;premium;yes;no;yes;no;no;15000
warszawa;blockOfFlats;36.0;2.0;5.0;7.0;2010.0;52.2419199452343;20.9115259735626;cze.37;11.0;0.508;0.246;0.447;0.539;0.075;2.008;0.101;condominium;brick;;yes;no;yes;yes;no;3600
warszawa;apartmentBuilding;38.0;2.0;4.0;6.0;2019.0;52.2384104;20.9885815;sty.26;76.0;0.126;0.488;0.207;0.301;0.049;0.554;0.067;condominium;brick;premium;no;yes;yes;no;no;4000
warszawa;blockOfFlats;53.0;2.0;3.0;8.0;2001.0;52.29211;21.04796;lip.36;30.0;0.247;0.382;0.531;0.151;0.179;1.959;0.065;condominium;;;no;no;yes;yes;no;2500
